,Organism,Protein Length
10,Organism8,295
11,Organism8,389
12,Organism8,240
13,Organism8,227
14,Organism8,175
15,Organism8,217
16,Organism8,361
17,Organism8,795
18,Organism8,120
19,Organism8,990
20,Organism8,146
21,Organism8,103
22,Organism8,712
23,Organism8,236
24,Organism8,199
25,Organism8,221
26,Organism8,301
27,Organism8,191
28,Organism8,274
29,Organism8,192
30,Organism8,314
31,Organism8,300
32,Organism8,272
33,Organism8,360
34,Organism8,180
35,Organism8,303
36,Organism8,428
37,Organism8,451
38,Organism8,230
39,Organism8,219
40,Organism8,194
41,Organism8,171
42,Organism8,195
43,Organism8,319
44,Organism8,256
45,Organism8,147
46,Organism8,191
47,Organism8,277
48,Organism8,132
49,Organism8,271
50,Organism8,256
51,Organism8,161
52,Organism8,159
53,Organism8,176
54,Organism8,147
55,Organism8,259
56,Organism8,277
57,Organism8,490
58,Organism8,260
59,Organism8,248
60,Organism8,250
61,Organism8,308
62,Organism8,749
63,Organism8,145
64,Organism8,132
65,Organism8,211
66,Organism8,154
67,Organism8,236
68,Organism8,139
69,Organism8,399
70,Organism8,278
71,Organism8,79
72,Organism8,190
73,Organism8,673
74,Organism8,730
75,Organism8,1181
76,Organism8,1166
77,Organism8,82
78,Organism8,599
79,Organism8,122
80,Organism8,282
81,Organism8,104
82,Organism8,1089
83,Organism8,680
84,Organism8,51
85,Organism8,504
86,Organism8,455
87,Organism8,950
88,Organism8,1024
89,Organism8,170
90,Organism8,341
91,Organism8,494
92,Organism8,276
93,Organism8,611
94,Organism8,733
95,Organism8,190
96,Organism8,110
97,Organism8,250
98,Organism8,734
99,Organism8,188
100,Organism8,268
101,Organism8,189
102,Organism8,139
103,Organism8,191
104,Organism8,200
105,Organism8,134
106,Organism8,437
107,Organism8,607
108,Organism8,105
109,Organism8,245
110,Organism8,625
111,Organism8,983
112,Organism8,1005
113,Organism8,549
114,Organism8,549
115,Organism8,310
116,Organism8,134
117,Organism8,663
118,Organism8,73
119,Organism8,263
120,Organism8,484
121,Organism8,217
122,Organism8,130
123,Organism8,2570
124,Organism8,298
125,Organism8,454
126,Organism8,768
127,Organism8,120
128,Organism8,900
129,Organism8,406
130,Organism8,341
131,Organism8,218
132,Organism8,222
133,Organism8,314
134,Organism8,138
135,Organism8,239
136,Organism8,480
137,Organism8,448
138,Organism8,614
139,Organism8,542
140,Organism8,72
141,Organism8,402
142,Organism8,561
143,Organism8,262
144,Organism8,382
145,Organism8,132
146,Organism8,187
147,Organism8,530
148,Organism8,829
149,Organism8,254
150,Organism8,115
151,Organism8,380
152,Organism8,103
153,Organism8,94
154,Organism8,522
155,Organism8,596
156,Organism8,1650
157,Organism8,425
158,Organism8,891
159,Organism8,721
160,Organism8,345
161,Organism8,519
162,Organism8,358
163,Organism8,630
164,Organism8,859
165,Organism8,171
166,Organism8,583
167,Organism8,184
168,Organism8,110
169,Organism8,768
170,Organism8,173
171,Organism8,1242
172,Organism8,458
173,Organism8,112
174,Organism8,159
175,Organism8,261
176,Organism8,713
177,Organism8,1140
178,Organism8,726
179,Organism8,308
180,Organism8,515
181,Organism8,147
182,Organism8,1330
183,Organism8,218
184,Organism8,323
185,Organism8,91
186,Organism8,387
187,Organism8,380
188,Organism8,231
189,Organism8,275
190,Organism8,808
191,Organism8,774
192,Organism8,438
193,Organism8,169
194,Organism8,479
195,Organism8,889
196,Organism8,289
197,Organism8,336
198,Organism8,201
199,Organism8,296
200,Organism8,395
201,Organism8,52
202,Organism8,452
203,Organism8,573
204,Organism8,475
205,Organism8,508
206,Organism8,610
207,Organism8,717
208,Organism8,630
209,Organism8,358
210,Organism8,893
211,Organism8,205
212,Organism8,128
213,Organism8,349
214,Organism8,285
215,Organism8,745
216,Organism8,208
217,Organism8,512
218,Organism8,280
219,Organism8,630
220,Organism8,214
221,Organism8,521
222,Organism8,519
223,Organism8,580
224,Organism8,816
225,Organism8,202
226,Organism8,874
227,Organism8,686
228,Organism8,475
229,Organism8,111
230,Organism8,566
231,Organism8,715
232,Organism8,202
233,Organism8,1289
234,Organism8,929
235,Organism8,445
236,Organism8,1201
237,Organism8,333
238,Organism8,147
239,Organism8,423
240,Organism8,183
241,Organism8,223
242,Organism8,167
243,Organism8,428
244,Organism8,1093
245,Organism8,372
246,Organism8,357
247,Organism8,302
248,Organism8,398
249,Organism8,363
250,Organism8,501
251,Organism8,1113
252,Organism8,210
253,Organism8,572
254,Organism8,1537
255,Organism8,1648
256,Organism8,1059
257,Organism8,194
258,Organism8,232
259,Organism8,269
260,Organism8,622
261,Organism8,4820
262,Organism8,106
263,Organism8,301
264,Organism8,293
265,Organism8,2229
266,Organism8,571
267,Organism8,384
268,Organism8,181
269,Organism8,155
270,Organism8,120
271,Organism8,444
272,Organism8,217
273,Organism8,222
274,Organism8,1098
275,Organism8,432
276,Organism8,377
277,Organism8,327
278,Organism8,525
279,Organism8,1035
280,Organism8,83
281,Organism8,1266
282,Organism8,1088
283,Organism8,454
284,Organism8,179
285,Organism8,1226
286,Organism8,374
287,Organism8,547
288,Organism8,1478
289,Organism8,235
290,Organism8,1309
291,Organism8,256
292,Organism8,104
293,Organism8,371
294,Organism8,373
295,Organism8,1675
296,Organism8,314
297,Organism8,219
298,Organism8,373
299,Organism8,1369
300,Organism8,162
301,Organism8,557
302,Organism8,193
303,Organism8,188
304,Organism8,1169
305,Organism8,278
306,Organism8,1627
307,Organism8,236
308,Organism8,234
309,Organism8,210
310,Organism8,771
311,Organism8,148
312,Organism8,259
313,Organism8,210
314,Organism8,441
315,Organism8,873
316,Organism8,551
317,Organism8,1308
318,Organism8,884
319,Organism8,96
320,Organism8,384
321,Organism8,1146
322,Organism8,1063
323,Organism8,503
324,Organism8,172
325,Organism8,302
326,Organism8,611
327,Organism8,1736
328,Organism8,1330
329,Organism8,94
330,Organism8,339
331,Organism8,435
332,Organism8,1262
333,Organism8,230
334,Organism8,537
335,Organism8,780
336,Organism8,951
337,Organism8,259
338,Organism8,485
339,Organism8,373
340,Organism8,1519
341,Organism8,265
342,Organism8,211
343,Organism8,322
344,Organism8,617
345,Organism8,438
346,Organism8,1073
347,Organism8,439
348,Organism8,703
349,Organism8,806
350,Organism8,1112
351,Organism8,370
352,Organism8,83
353,Organism8,102
354,Organism8,534
355,Organism8,1008
356,Organism8,412
357,Organism8,1053
358,Organism8,229
359,Organism8,285
360,Organism8,2343
361,Organism8,2123
362,Organism8,163
363,Organism8,232
364,Organism8,352
365,Organism8,140
366,Organism8,420
367,Organism8,471
368,Organism8,2237
369,Organism8,453
370,Organism8,923
371,Organism8,824
372,Organism8,373
373,Organism8,1995
374,Organism8,400
375,Organism8,577
376,Organism8,228
377,Organism8,274
378,Organism8,467
379,Organism8,207
380,Organism8,1462
381,Organism8,100
382,Organism8,60
383,Organism8,937
384,Organism8,155
385,Organism8,323
386,Organism8,822
387,Organism8,1759
388,Organism8,249
389,Organism8,253
390,Organism8,288
391,Organism8,313
392,Organism8,93
393,Organism8,770
394,Organism8,342
395,Organism8,233
396,Organism8,296
397,Organism8,207
398,Organism8,395
399,Organism8,406
400,Organism8,268
401,Organism8,534
402,Organism8,470
403,Organism8,350
404,Organism8,200
405,Organism8,196
406,Organism8,229
407,Organism8,454
408,Organism8,879
409,Organism8,952
410,Organism8,268
411,Organism8,299
412,Organism8,339
413,Organism8,185
414,Organism8,754
415,Organism8,1307
416,Organism8,1337
417,Organism8,293
418,Organism8,91
419,Organism8,65
420,Organism8,157
421,Organism8,403
422,Organism8,2472
423,Organism8,263
424,Organism8,502
425,Organism8,478
426,Organism8,368
427,Organism8,128
428,Organism8,650
429,Organism8,454
430,Organism8,684
431,Organism8,472
432,Organism8,429
433,Organism8,187
434,Organism8,143
435,Organism8,251
436,Organism8,1187
437,Organism8,608
438,Organism8,1369
439,Organism8,700
440,Organism8,377
441,Organism8,168
442,Organism8,79
443,Organism8,345
444,Organism8,464
445,Organism8,143
446,Organism8,473
447,Organism8,498
448,Organism8,188
449,Organism8,474
450,Organism8,346
451,Organism8,237
452,Organism8,286
453,Organism8,94
454,Organism8,422
455,Organism8,345
456,Organism8,250
457,Organism8,241
458,Organism8,428
459,Organism8,226
460,Organism8,1065
461,Organism8,216
462,Organism8,968
463,Organism8,634
464,Organism8,308
465,Organism8,235
466,Organism8,485
467,Organism8,355
468,Organism8,891
469,Organism8,658
470,Organism8,1820
471,Organism8,423
472,Organism8,194
473,Organism8,782
474,Organism8,699
475,Organism8,1926
476,Organism8,323
477,Organism8,267
478,Organism8,265
479,Organism8,165
480,Organism8,219
481,Organism8,993
482,Organism8,116
483,Organism8,382
484,Organism8,240
485,Organism8,154
486,Organism8,495
487,Organism8,2133
488,Organism8,701
489,Organism8,300
490,Organism8,530
491,Organism8,222
492,Organism8,488
493,Organism8,846
494,Organism8,602
495,Organism8,161
496,Organism8,662
497,Organism8,958
498,Organism8,538
499,Organism8,220
500,Organism8,52
501,Organism8,842
502,Organism8,319
503,Organism8,260
504,Organism8,943
505,Organism8,327
506,Organism8,446
507,Organism8,729
508,Organism8,1996
509,Organism8,236
510,Organism8,406
511,Organism8,400
512,Organism8,260
513,Organism8,231
514,Organism8,511
515,Organism8,1162
516,Organism8,579
517,Organism8,189
518,Organism8,219
519,Organism8,401
520,Organism8,248
521,Organism8,239
522,Organism8,713
523,Organism8,603
524,Organism8,543
525,Organism8,351
526,Organism8,239
527,Organism8,257
528,Organism8,445
529,Organism8,404
530,Organism8,472
531,Organism8,862
532,Organism8,306
533,Organism8,633
534,Organism8,265
535,Organism8,532
536,Organism8,145
537,Organism8,1157
538,Organism8,361
539,Organism8,294
540,Organism8,293
541,Organism8,733
542,Organism8,401
543,Organism8,177
544,Organism8,443
545,Organism8,301
546,Organism8,1440
547,Organism8,176
548,Organism8,1005
549,Organism8,554
550,Organism8,195
551,Organism8,384
552,Organism8,1263
553,Organism8,1151
554,Organism8,418
555,Organism8,580
556,Organism8,660
557,Organism8,519
558,Organism8,359
559,Organism8,476
560,Organism8,85
561,Organism8,709
562,Organism8,866
563,Organism8,255
564,Organism8,1052
565,Organism8,160
566,Organism8,360
567,Organism8,416
568,Organism8,302
569,Organism8,894
570,Organism8,159
571,Organism8,230
572,Organism8,625
573,Organism8,63
574,Organism8,574
575,Organism8,420
576,Organism8,263
577,Organism8,653
578,Organism8,485
579,Organism8,366
580,Organism8,229
581,Organism8,116
582,Organism8,1261
583,Organism8,56
584,Organism8,481
585,Organism8,586
586,Organism8,930
587,Organism8,1328
588,Organism8,208
589,Organism8,298
590,Organism8,1337
591,Organism8,854
592,Organism8,722
593,Organism8,830
594,Organism8,373
595,Organism8,59
596,Organism8,593
597,Organism8,264
598,Organism8,814
599,Organism8,195
600,Organism8,991
601,Organism8,2204
602,Organism8,429
603,Organism8,819
604,Organism8,197
605,Organism8,218
606,Organism8,529
607,Organism8,145
608,Organism8,329
609,Organism8,143
610,Organism8,303
611,Organism8,693
612,Organism8,762
613,Organism8,785
614,Organism8,424
615,Organism8,174
616,Organism8,1850
617,Organism8,370
618,Organism8,520
619,Organism8,539
620,Organism8,731
621,Organism8,236
622,Organism8,1341
623,Organism8,461
624,Organism8,285
625,Organism8,995
626,Organism8,253
627,Organism8,127
628,Organism8,356
629,Organism8,512
630,Organism8,363
631,Organism8,1536
632,Organism8,1591
633,Organism8,126
634,Organism8,472
635,Organism8,439
636,Organism8,142
637,Organism8,868
638,Organism8,323
639,Organism8,474
640,Organism8,880
641,Organism8,323
642,Organism8,494
643,Organism8,287
644,Organism8,321
645,Organism8,1554
646,Organism8,597
647,Organism8,512
648,Organism8,481
649,Organism8,115
650,Organism8,2016
651,Organism8,524
652,Organism8,218
653,Organism8,402
654,Organism8,187
655,Organism8,346
656,Organism8,484
657,Organism8,310
658,Organism8,478
659,Organism8,892
660,Organism8,596
661,Organism8,2387
662,Organism8,389
663,Organism8,201
664,Organism8,118
665,Organism8,84
666,Organism8,1527
667,Organism8,530
668,Organism8,543
669,Organism8,193
670,Organism8,171
671,Organism8,505
672,Organism8,1168
673,Organism8,414
674,Organism8,262
675,Organism8,242
676,Organism8,276
677,Organism8,567
678,Organism8,244
679,Organism8,336
680,Organism8,440
681,Organism8,298
682,Organism8,262
683,Organism8,196
684,Organism8,134
685,Organism8,723
686,Organism8,98
687,Organism8,837
688,Organism8,402
689,Organism8,338
690,Organism8,290
691,Organism8,321
692,Organism8,1270
693,Organism8,238
694,Organism8,201
695,Organism8,333
696,Organism8,543
697,Organism8,536
698,Organism8,416
699,Organism8,1231
700,Organism8,112
701,Organism8,704
702,Organism8,586
703,Organism8,530
704,Organism8,1139
705,Organism8,253
706,Organism8,350
707,Organism8,1261
708,Organism8,465
709,Organism8,843
710,Organism8,421
711,Organism8,560
712,Organism8,742
713,Organism8,200
714,Organism8,647
715,Organism8,97
716,Organism8,1080
717,Organism8,470
718,Organism8,129
719,Organism8,159
720,Organism8,325
721,Organism8,332
722,Organism8,210
723,Organism8,307
724,Organism8,1325
725,Organism8,369
726,Organism8,432
727,Organism8,173
728,Organism8,176
729,Organism8,161
730,Organism8,146
731,Organism8,318
732,Organism8,546
733,Organism8,295
734,Organism8,830
735,Organism8,165
736,Organism8,193
737,Organism8,135
738,Organism8,397
739,Organism8,418
740,Organism8,652
741,Organism8,682
742,Organism8,246
743,Organism8,260
744,Organism8,810
745,Organism8,361
746,Organism8,187
747,Organism8,173
748,Organism8,243
749,Organism8,344
750,Organism8,121
751,Organism8,897
752,Organism8,959
753,Organism8,770
754,Organism8,157
755,Organism8,924
756,Organism8,501
757,Organism8,342
758,Organism8,148
759,Organism8,1072
760,Organism8,403
761,Organism8,1169
762,Organism8,478
763,Organism8,92
764,Organism8,623
765,Organism8,395
766,Organism8,2446
767,Organism8,164
768,Organism8,167
769,Organism8,1295
770,Organism8,199
771,Organism8,145
772,Organism8,991
773,Organism8,225
774,Organism8,682
775,Organism8,86
776,Organism8,77
777,Organism8,234
778,Organism8,192
779,Organism8,70
780,Organism8,1919
781,Organism8,1335
782,Organism8,157
783,Organism8,503
784,Organism8,524
785,Organism8,379
786,Organism8,1003
787,Organism8,363
788,Organism8,622
789,Organism8,145
790,Organism8,359
791,Organism8,358
792,Organism8,801
793,Organism8,397
794,Organism8,1281
795,Organism8,475
796,Organism8,364
797,Organism8,155
798,Organism8,299
799,Organism8,418
800,Organism8,348
801,Organism8,366
802,Organism8,465
803,Organism8,306
804,Organism8,179
805,Organism8,687
806,Organism8,388
807,Organism8,185
808,Organism8,515
809,Organism8,981
810,Organism8,795
811,Organism8,323
812,Organism8,336
813,Organism8,146
814,Organism8,577
815,Organism8,225
816,Organism8,375
817,Organism8,313
818,Organism8,815
819,Organism8,104
820,Organism8,336
821,Organism8,323
822,Organism8,1274
823,Organism8,567
824,Organism8,480
825,Organism8,355
826,Organism8,1007
827,Organism8,114
828,Organism8,514
829,Organism8,174
830,Organism8,769
831,Organism8,1651
832,Organism8,255
833,Organism8,229
834,Organism8,300
835,Organism8,319
836,Organism8,75
837,Organism8,513
838,Organism8,1272
839,Organism8,1313
840,Organism8,586
841,Organism8,439
842,Organism8,215
843,Organism8,389
844,Organism8,197
845,Organism8,229
846,Organism8,1027
847,Organism8,384
848,Organism8,520
849,Organism8,376
850,Organism8,935
851,Organism8,163
852,Organism8,281
853,Organism8,947
854,Organism8,427
855,Organism8,269
856,Organism8,262
857,Organism8,569
858,Organism8,292
859,Organism8,91
860,Organism8,1110
861,Organism8,607
862,Organism8,548
863,Organism8,601
864,Organism8,1159
865,Organism8,507
866,Organism8,360
867,Organism8,441
868,Organism8,1689
869,Organism8,553
870,Organism8,361
871,Organism8,538
872,Organism8,168
873,Organism8,468
874,Organism8,103
875,Organism8,331
876,Organism8,654
877,Organism8,1047
878,Organism8,155
879,Organism8,920
880,Organism8,512
881,Organism8,860
882,Organism8,113
883,Organism8,1069
884,Organism8,182
885,Organism8,518
886,Organism8,270
887,Organism8,796
888,Organism8,482
889,Organism8,188
890,Organism8,703
891,Organism8,589
892,Organism8,1798
893,Organism8,142
894,Organism8,725
895,Organism8,2637
896,Organism8,202
897,Organism8,248
898,Organism8,525
899,Organism8,205
900,Organism8,237
901,Organism8,850
902,Organism8,200
903,Organism8,132
904,Organism8,557
905,Organism8,339
906,Organism8,3541
907,Organism8,300
908,Organism8,605
909,Organism8,487
910,Organism8,1043
911,Organism8,1365
912,Organism8,256
913,Organism8,347
914,Organism8,437
915,Organism8,612
916,Organism8,449
917,Organism8,528
918,Organism8,453
919,Organism8,781
920,Organism8,538
921,Organism8,242
922,Organism8,416
923,Organism8,498
924,Organism8,98
925,Organism8,234
926,Organism8,246
927,Organism8,142
928,Organism8,139
929,Organism8,293
930,Organism8,777
931,Organism8,116
932,Organism8,233
933,Organism8,169
934,Organism8,315
935,Organism8,191
936,Organism8,1222
937,Organism8,219
938,Organism8,141
939,Organism8,380
940,Organism8,274
941,Organism8,351
942,Organism8,410
943,Organism8,355
944,Organism8,358
945,Organism8,159
946,Organism8,482
947,Organism8,399
948,Organism8,888
949,Organism8,578
950,Organism8,329
951,Organism8,477
952,Organism8,1002
953,Organism8,405
954,Organism8,285
955,Organism8,77
956,Organism8,192
957,Organism8,148
958,Organism8,396
959,Organism8,261
960,Organism8,538
961,Organism8,125
962,Organism8,1124
963,Organism8,108
964,Organism8,647
965,Organism8,465
966,Organism8,268
967,Organism8,736
968,Organism8,116
969,Organism8,177
970,Organism8,1260
971,Organism8,193
972,Organism8,722
973,Organism8,166
974,Organism8,1005
975,Organism8,136
976,Organism8,319
977,Organism8,570
978,Organism8,169
979,Organism8,269
980,Organism8,126
981,Organism8,239
982,Organism8,187
983,Organism8,396
984,Organism8,444
985,Organism8,691
986,Organism8,305
987,Organism8,2155
988,Organism8,749
989,Organism8,1006
990,Organism8,959
991,Organism8,958
992,Organism8,314
993,Organism8,456
994,Organism8,154
995,Organism8,500
996,Organism8,129
997,Organism8,1643
998,Organism8,340
999,Organism8,4713
1000,Organism8,241
1001,Organism8,266
1002,Organism8,373
1003,Organism8,363
1004,Organism8,124
1005,Organism8,273
1006,Organism8,301
1007,Organism8,484
1008,Organism8,293
1009,Organism8,403
1010,Organism8,564
1011,Organism8,113
1012,Organism8,148
1013,Organism8,604
1014,Organism8,2346
1015,Organism8,1186
1016,Organism8,441
1017,Organism8,340
1018,Organism8,424
1019,Organism8,436
1020,Organism8,269
1021,Organism8,210
1022,Organism8,537
1023,Organism8,559
1024,Organism8,170
1025,Organism8,539
1026,Organism8,370
1027,Organism8,240
1028,Organism8,736
1029,Organism8,232
1030,Organism8,353
1031,Organism8,414
1032,Organism8,1147
1033,Organism8,815
1034,Organism8,182
1035,Organism8,308
1036,Organism8,727
1037,Organism8,771
1038,Organism8,156
1039,Organism8,88
1040,Organism8,281
1041,Organism8,82
1042,Organism8,816
1043,Organism8,879
1044,Organism8,128
1045,Organism8,738
1046,Organism8,378
1047,Organism8,354
1048,Organism8,386
1049,Organism8,187
1050,Organism8,371
1051,Organism8,186
1052,Organism8,404
1053,Organism8,464
1054,Organism8,638
1055,Organism8,619
1056,Organism8,279
